price,vehicle_type,registration_year,transmission_type,power_ps,kilometer,fuel_type,brand,unrepaired_damage,vehicle_age
18500,coupe,2006,manual,250,150000,petrol,Audi,no,10
7800,convertible,2007,manual,179,125000,petrol,Opel,no,9
3400,convertible,1998,manual,131,125000,petrol,Fiat,no,18
9990,station wagon,2011,manual,160,150000,diesel,Opel,no,5
2399,sedan,2000,manual,136,100000,petrol,Honda,no,16
4500,sedan,2002,automatic,170,150000,petrol,BMW,no,14
1600,Unknown,2016,manual,146,5000,petrol,Opel,unknown,0
600,station wagon,1999,manual,101,150000,other,Ford,no,17
8500,station wagon,2011,manual,111,70000,diesel,Peugeot,unknown,5
9200,station wagon,2009,automatic,143,150000,other,Audi,no,7
850,sedan,2001,manual,101,150000,petrol,Ford,no,15
2200,small car,2004,manual,60,150000,petrol,Peugeot,no,12
3800,Unknown,2016,manual,105,150000,other,Mazda,unknown,0
5499,small car,2012,manual,60,125000,petrol,Volkswagen,unknown,4
899,small car,2000,manual,113,150000,petrol,Opel,no,16
14700,station wagon,2007,automatic,231,150000,diesel,BMW,no,9
2500,coupe,1999,manual,179,150000,petrol,Audi,no,17
6800,van,2008,manual,113,150000,diesel,Mercedes_Benz,no,8
16990,van,2010,manual,140,125000,diesel,Ford,no,6
9990,sedan,2011,manual,105,100000,petrol,Audi,no,5
2500,Unknown,1995,manual,113,5000,petrol,Lada,unknown,21
1950,sedan,1999,manual,101,150000,petrol,Volkswagen,no,17
1285,small car,2000,manual,75,150000,petrol,Peugeot,no,16
850,van,1999,manual,141,150000,petrol,Opel,no,17
9499,van,2008,manual,109,125000,diesel,Mercedes_Benz,no,8
1100,Unknown,2016,manual,75,150000,petrol,Volkswagen,no,0
1390,station wagon,1997,manual,131,125000,petrol,Ford,no,19
6500,van,2007,manual,209,150000,diesel,Volkswagen,unknown,9
4400,station wagon,2009,manual,69,50000,petrol,Skoda,yes,7
3299,small car,2009,manual,73,150000,petrol,Peugeot,no,7
1150,other,2003,manual,113,150000,petrol,Opel,yes,13
700,small car,2003,manual,64,70000,petrol,Daewoo,unknown,13
3999,small car,2007,manual,80,80000,petrol,Opel,no,9
550,coupe,1994,manual,113,150000,petrol,Volkswagen,no,22
14550,convertible,2006,automatic,200,100000,petrol,Audi,no,10
9000,convertible,2003,manual,192,80000,petrol,BMW,no,13
7000,Unknown,2016,Unknown,200,150000,petrol,Chevrolet,no,0
3380,sedan,2003,automatic,140,90000,other,Nissan,no,13
9800,sedan,2009,manual,160,150000,petrol,Volkswagen,no,7
1199,station wagon,2003,manual,101,100000,petrol,Ford,no,13
5900,sedan,2005,manual,102,125000,petrol,Skoda,no,11
1100,small car,1997,manual,60,150000,petrol,Volkswagen,no,19
750,station wagon,2002,manual,150,150000,diesel,Alfa_Romeo,yes,14
750,coupe,1999,manual,101,150000,petrol,Opel,no,17
17400,coupe,2009,automatic,239,150000,diesel,Audi,no,7
2499,van,2003,manual,125,150000,petrol,Opel,no,13
1500,van,2003,manual,136,150000,diesel,Mazda,no,13
6490,small car,2008,automatic,120,80000,petrol,Peugeot,no,8
2750,sedan,1997,manual,143,150000,diesel,BMW,no,19
11250,convertible,2007,manual,150,150000,petrol,BMW,no,9
4000,station wagon,2007,manual,105,150000,lpg,Opel,unknown,9
1999,station wagon,2000,manual,163,150000,diesel,BMW,no,16
6750,van,2006,manual,143,150000,diesel,Mazda,no,10
3990,small car,2007,manual,86,100000,petrol,Seat,no,9
4550,sedan,2004,manual,75,150000,petrol,Volkswagen,no,12
500,station wagon,2002,manual,150,5000,diesel,Renault,yes,14
1850,convertible,2004,automatic,113,150000,petrol,Smart,no,12
8599,sedan,2004,manual,224,150000,petrol,Seat,no,12
2990,sedan,1997,manual,193,150000,petrol,BMW,no,19
8000,suv,2005,manual,165,100000,petrol,Nissan,no,11
2600,station wagon,2002,automatic,143,150000,petrol,BMW,yes,14
6999,station wagon,2005,manual,256,150000,petrol,Audi,no,11
6400,sedan,2000,manual,193,150000,petrol,BMW,no,16
1098,small car,2001,manual,113,150000,petrol,Renault,no,15
19900,sedan,2013,manual,136,90000,diesel,Mercedes_Benz,no,3
1000,small car,2001,manual,109,150000,other,Peugeot,yes,15
16800,sedan,1973,Unknown,113,100000,other,Alfa_Romeo,no,43
1600,station wagon,1996,manual,90,150000,diesel,Volkswagen,no,20
8800,sedan,2005,manual,122,150000,diesel,Mercedes_Benz,no,11
1800,van,2003,manual,125,150000,petrol,Opel,unknown,13
1400,small car,2002,manual,68,150000,diesel,Ford,no,14
4000,sedan,2004,manual,105,150000,diesel,Audi,no,12
10400,sedan,2012,manual,116,80000,diesel,Mazda,no,4
12500,sedan,2012,manual,140,90000,diesel,Volkswagen,no,4
6800,sedan,2006,manual,140,150000,diesel,Audi,no,10
1850,sedan,1997,manual,193,150000,lpg,Audi,yes,19
3500,sedan,1972,manual,113,150000,petrol,Volkswagen,no,44
12500,station wagon,2007,automatic,218,150000,petrol,BMW,no,9
3100,suv,2001,manual,113,150000,diesel,Mercedes_Benz,yes,15
3200,sedan,1998,manual,136,150000,petrol,Mercedes_Benz,no,18
1900,station wagon,2003,manual,116,150000,diesel,Ford,no,13
17000,sedan,2010,manual,177,70000,diesel,BMW,no,6
17500,station wagon,2010,automatic,184,90000,diesel,BMW,no,6
6500,sedan,1999,automatic,218,150000,petrol,Sonstige_Autos,no,17
33300,station wagon,2015,manual,192,10000,petrol,MINI,no,1
800,sedan,2001,manual,107,125000,petrol,Hyundai,yes,15
6500,other,2007,manual,168,80000,other,Hyundai,no,9
8700,sedan,2005,automatic,256,150000,petrol,Audi,no,11
7499,sedan,2007,manual,177,150000,diesel,BMW,no,9
3750,sedan,2001,automatic,170,150000,petrol,BMW,no,15
950,small car,1990,manual,113,150000,petrol,Volkswagen,no,26
600,sedan,1998,automatic,170,150000,petrol,Opel,yes,18
23490,small car,2014,manual,136,30000,diesel,Mercedes_Benz,no,2
2350,small car,2004,manual,60,150000,petrol,Renault,yes,12
700,small car,1998,manual,65,150000,petrol,Volkswagen,no,18
2200,small car,2005,manual,68,150000,diesel,Peugeot,unknown,11
3499,station wagon,1997,automatic,279,150000,petrol,Mercedes_Benz,no,19
1499,Unknown,1990,Unknown,113,5000,other,Trabant,unknown,26
1800,small car,2004,manual,65,125000,other,Nissan,no,12
2100,small car,2002,Unknown,113,150000,diesel,Audi,unknown,14
3150,sedan,2003,manual,116,150000,petrol,BMW,unknown,13
21000,van,2012,manual,140,60000,diesel,Seat,no,4
1399,van,1999,automatic,186,150000,petrol,Chevrolet,yes,17
1550,small car,2005,manual,73,150000,petrol,Citroen,unknown,11
35000,suv,2011,automatic,245,150000,diesel,Porsche,no,5
1100,van,2002,manual,90,150000,diesel,Citroen,no,14
1599,sedan,2001,manual,116,150000,petrol,Skoda,no,15
8600,station wagon,2003,manual,344,150000,petrol,Audi,no,13
4490,coupe,2003,automatic,143,125000,petrol,Mercedes_Benz,no,13
2980,station wagon,2006,manual,131,150000,diesel,Ford,no,10
3500,sedan,2002,manual,131,150000,diesel,Audi,no,14
2490,sedan,1999,automatic,279,150000,petrol,Mercedes_Benz,no,17
8800,station wagon,2009,automatic,170,150000,diesel,Volkswagen,no,7
750,station wagon,2000,manual,101,150000,petrol,Opel,yes,16
15900,station wagon,2010,manual,200,100000,petrol,Skoda,unknown,6
7899,station wagon,2007,manual,140,150000,diesel,Volkswagen,no,9
3200,coupe,1989,manual,100,150000,petrol,BMW,no,27
3490,station wagon,2008,manual,113,150000,petrol,Peugeot,no,8
9000,small car,2013,manual,68,30000,petrol,Toyota,no,3
4299,station wagon,2004,manual,204,150000,diesel,BMW,no,12
7850,small car,2014,manual,69,20000,petrol,Kia,no,2
900,sedan,1994,manual,90,150000,other,Audi,no,22
7750,small car,2012,manual,75,60000,petrol,Seat,no,4
2900,small car,2006,manual,60,125000,petrol,Ford,no,10
1000,convertible,1995,automatic,150,5000,other,Chrysler,yes,21
1375,sedan,1990,manual,90,150000,other,Audi,unknown,26
500,station wagon,1997,manual,122,150000,petrol,Mercedes_Benz,no,19
5950,small car,2010,manual,60,40000,petrol,Skoda,no,6
14600,sedan,2010,manual,143,100000,diesel,Audi,no,6
2000,sedan,2002,manual,101,150000,petrol,Opel,no,14
5800,convertible,2008,automatic,84,50000,petrol,Smart,no,8
21990,station wagon,2012,automatic,170,100000,diesel,Mercedes_Benz,no,4
1900,small car,2002,manual,113,60000,petrol,Fiat,no,14
25500,coupe,1999,manual,321,125000,petrol,BMW,no,17
1800,van,2004,manual,84,150000,diesel,Citroen,no,12
9500,sedan,2010,manual,105,150000,diesel,Volkswagen,unknown,6
2300,van,2002,automatic,125,150000,petrol,Opel,no,14
1400,station wagon,1995,manual,115,150000,petrol,Volkswagen,unknown,21
15700,sedan,1972,automatic,200,90000,petrol,Mercedes_Benz,no,44
25500,sedan,2010,manual,349,80000,petrol,Ford,no,6
2500,station wagon,2001,manual,113,150000,petrol,Volkswagen,no,15
12000,Unknown,2011,manual,184,5000,other,BMW,no,5
4300,sedan,1999,automatic,193,150000,lpg,BMW,no,17
4400,small car,2005,manual,101,125000,petrol,Skoda,no,11
2750,sedan,2000,automatic,179,150000,diesel,Audi,no,16
799,station wagon,1993,automatic,193,150000,petrol,Mercedes_Benz,yes,23
3790,station wagon,2004,manual,143,150000,petrol,BMW,unknown,12
5300,suv,2007,manual,141,125000,petrol,Hyundai,no,9
800,small car,1998,manual,113,150000,petrol,Opel,no,18
2990,small car,2010,manual,60,100000,petrol,Fiat,no,6
13400,suv,2008,automatic,224,150000,diesel,Mercedes_Benz,no,8
3650,small car,2007,Unknown,113,80000,petrol,Ford,no,9
1150,Unknown,2016,automatic,70,150000,petrol,Mercedes_Benz,yes,0
2900,station wagon,2004,manual,121,150000,diesel,Mazda,unknown,12
2500,sedan,1996,automatic,286,150000,petrol,BMW,no,20
1200,van,1994,manual,110,150000,petrol,Volkswagen,yes,22
2490,sedan,2001,manual,129,150000,petrol,Mercedes_Benz,no,15
8900,station wagon,2006,manual,150,125000,petrol,BMW,no,10
3700,small car,2010,manual,113,125000,lpg,Fiat,unknown,6
500,station wagon,1995,manual,201,150000,petrol,Opel,yes,21
9700,other,2009,Unknown,113,5000,other,Sonstige_Autos,unknown,7
2900,van,2004,Unknown,113,150000,diesel,Volkswagen,unknown,12
2000,Unknown,2016,manual,215,150000,petrol,Opel,no,0
1299,sedan,1998,manual,170,150000,petrol,BMW,no,18
850,station wagon,2002,manual,131,150000,diesel,Ford,yes,14
9200,sedan,2008,manual,102,60000,petrol,Volkswagen,no,8
2900,station wagon,2008,manual,69,150000,diesel,Peugeot,no,8
1200,sedan,1997,manual,131,150000,petrol,Saab,no,19
1200,sedan,1998,automatic,105,150000,other,Volkswagen,yes,18
4800,van,2004,manual,131,150000,diesel,Volkswagen,no,12
1000,sedan,2002,manual,101,150000,petrol,Skoda,unknown,14
24500,coupe,2009,automatic,286,100000,diesel,BMW,no,7
3899,sedan,2003,manual,131,150000,petrol,Volkswagen,no,13
1399,sedan,1999,manual,102,150000,petrol,BMW,no,17
1200,station wagon,2002,manual,155,150000,diesel,Audi,yes,14
650,Unknown,2016,manual,60,150000,other,Volkswagen,unknown,0
1640,small car,2000,manual,75,150000,petrol,Renault,no,16
5250,suv,2006,manual,140,150000,diesel,Honda,no,10
12800,sedan,2011,manual,122,60000,petrol,BMW,unknown,5
1550,Unknown,2016,manual,113,150000,diesel,Hyundai,unknown,0
599,small car,1993,automatic,75,150000,petrol,Volkswagen,no,23
8999,coupe,2004,automatic,101,100000,petrol,Smart,no,12
600,small car,1995,manual,75,150000,petrol,Volkswagen,unknown,21
10450,van,2001,automatic,102,150000,diesel,Volkswagen,no,15
2999,Unknown,1990,automatic,105,90000,other,Volkswagen,unknown,26
1300,small car,2001,manual,113,150000,petrol,Seat,no,15
2200,station wagon,2005,manual,101,150000,diesel,Opel,yes,11
7790,convertible,2008,manual,115,70000,petrol,Opel,no,8
12950,van,2004,manual,102,150000,diesel,Volkswagen,no,12
1400,station wagon,1996,Unknown,110,150000,diesel,Audi,no,20
17950,convertible,2008,automatic,265,90000,petrol,BMW,no,8
850,van,1999,manual,145,150000,petrol,Ford,no,17
3000,small car,2000,manual,75,150000,petrol,Audi,no,16
16250,sedan,2007,automatic,224,150000,diesel,Mercedes_Benz,no,9
2950,small car,2006,manual,75,90000,petrol,Volkswagen,no,10
5600,station wagon,2011,manual,90,90000,diesel,Hyundai,no,5
9800,sedan,2008,manual,122,90000,petrol,BMW,no,8
2290,convertible,1996,manual,101,150000,petrol,Volkswagen,no,20
1900,station wagon,1998,manual,110,150000,diesel,Volkswagen,no,18
3900,station wagon,2006,manual,105,150000,petrol,Opel,no,10
1500,station wagon,1993,manual,78,150000,diesel,Volkswagen,no,23
1299,sedan,1998,manual,101,150000,petrol,Audi,no,18
990,station wagon,1990,automatic,132,150000,petrol,Mercedes_Benz,no,26
7500,suv,1998,automatic,241,150000,petrol,Jeep,no,18
650,station wagon,1991,manual,113,125000,petrol,BMW,no,25
1990,sedan,1994,manual,90,125000,petrol,Ford,no,22
999,sedan,1999,manual,80,80000,petrol,Kia,no,17
5300,suv,2003,manual,120,150000,diesel,Opel,no,13
1200,Unknown,2008,manual,113,150000,petrol,Volkswagen,no,8
2499,convertible,1993,manual,113,150000,petrol,Volkswagen,unknown,23
1600,sedan,2000,manual,116,150000,petrol,Ford,no,16
5600,small car,2007,manual,90,50000,petrol,Opel,no,9
5150,van,2008,automatic,140,150000,diesel,Volkswagen,no,8
2000,small car,2001,manual,60,150000,petrol,Peugeot,no,15
17990,suv,2014,manual,150,40000,petrol,Ford,no,2
18200,station wagon,2008,automatic,579,150000,petrol,Audi,yes,8
8400,suv,2008,manual,150,150000,diesel,Nissan,no,8
600,sedan,1995,automatic,101,150000,petrol,Opel,no,21
1100,Unknown,2000,Unknown,113,150000,other,Ford,unknown,16
4600,suv,2004,manual,145,150000,petrol,Hyundai,no,12
4700,station wagon,2009,manual,90,150000,diesel,Ford,no,7
7350,small car,2009,manual,80,40000,petrol,Volkswagen,no,7
16490,station wagon,2010,automatic,239,150000,diesel,Audi,no,6
900,van,2000,automatic,113,150000,petrol,Renault,no,16
900,sedan,2000,manual,120,150000,petrol,Alfa_Romeo,no,16
600,small car,1998,manual,113,150000,other,Fiat,no,18
1250,sedan,1998,automatic,284,150000,petrol,Jaguar,yes,18
3900,sedan,2003,manual,163,150000,petrol,Audi,no,13
5800,sedan,2005,manual,163,150000,diesel,BMW,no,11
4000,convertible,1978,manual,69,30000,other,Sonstige_Autos,no,38
999,small car,1998,automatic,113,150000,petrol,Daihatsu,unknown,18
2100,station wagon,2004,manual,136,150000,diesel,Peugeot,no,12
17900,small car,2014,manual,105,20000,diesel,Audi,no,2
4500,station wagon,2007,automatic,170,150000,diesel,Volkswagen,yes,9
2500,sedan,2005,manual,113,150000,diesel,Volkswagen,unknown,11
800,station wagon,1998,Unknown,113,150000,petrol,Volkswagen,unknown,18
4950,small car,2005,manual,113,100000,petrol,Volkswagen,no,11
17800,small car,2014,manual,86,20000,petrol,Audi,no,2
1840,small car,2000,automatic,60,125000,petrol,Smart,unknown,16
5900,station wagon,2006,manual,147,125000,petrol,Mazda,no,10
3999,station wagon,2003,manual,250,150000,petrol,Alfa_Romeo,no,13
8999,station wagon,2008,automatic,170,150000,diesel,Mercedes_Benz,no,8
1200,small car,2004,manual,113,150000,petrol,Opel,no,12
799,sedan,1999,manual,125,150000,petrol,Mercedes_Benz,no,17
3190,small car,2006,manual,80,150000,petrol,Volkswagen,no,10
500,Unknown,2016,manual,68,150000,petrol,Opel,unknown,0
2700,station wagon,2002,manual,163,150000,diesel,Opel,no,14
1750,sedan,2000,manual,193,150000,petrol,BMW,unknown,16
4699,small car,2008,manual,95,90000,petrol,Peugeot,no,8
8990,station wagon,2007,automatic,232,150000,diesel,Audi,no,9
1399,sedan,2001,manual,120,125000,petrol,Alfa_Romeo,no,15
990,sedan,1996,automatic,140,150000,petrol,BMW,unknown,20
7699,sedan,2005,automatic,450,150000,petrol,Volkswagen,no,11
6900,station wagon,2010,manual,200,100000,petrol,Alfa_Romeo,yes,6
1999,convertible,1991,manual,113,150000,petrol,BMW,yes,25
2250,sedan,2005,manual,105,150000,petrol,Mazda,no,11
1500,sedan,2001,manual,101,100000,petrol,Ford,no,15
5000,sedan,2007,manual,122,150000,petrol,Volkswagen,yes,9
2800,small car,2005,manual,60,80000,petrol,Fiat,no,11
3500,coupe,1982,manual,180,125000,petrol,Ford,unknown,34
5750,van,2012,automatic,109,150000,diesel,Mercedes_Benz,yes,4
6499,van,1997,manual,102,150000,diesel,Volkswagen,no,19
5990,small car,2006,manual,101,150000,diesel,Volkswagen,no,10
550,small car,1997,manual,113,150000,petrol,Volkswagen,no,19
21900,sedan,2010,automatic,245,150000,diesel,BMW,no,6
1490,station wagon,2002,manual,107,150000,diesel,Peugeot,no,14
1800,station wagon,2001,manual,75,150000,petrol,Ford,no,15
3700,station wagon,2005,automatic,163,150000,diesel,Audi,no,11
15999,van,2009,manual,147,150000,diesel,Mercedes_Benz,no,7
19500,station wagon,2012,automatic,245,150000,diesel,Audi,no,4
1550,sedan,1998,manual,90,150000,diesel,Volkswagen,no,18
1750,station wagon,1997,automatic,113,150000,petrol,BMW,unknown,19
14600,sedan,2011,manual,105,80000,diesel,Volkswagen,no,5
16100,sedan,2014,manual,105,30000,diesel,Volkswagen,no,2
3200,small car,2003,manual,90,150000,petrol,MINI,no,13
8750,station wagon,2005,manual,163,150000,petrol,Audi,no,11
1750,sedan,2002,automatic,150,150000,diesel,Volkswagen,no,14
11000,station wagon,2011,automatic,143,5000,diesel,Audi,no,5
37500,convertible,2012,automatic,340,40000,petrol,BMW,no,4
500,small car,2000,manual,60,150000,other,Ford,unknown,16
8950,small car,2012,manual,82,30000,petrol,Ford,no,4
7500,coupe,1992,automatic,180,150000,petrol,Mercedes_Benz,no,24
2099,sedan,2001,manual,113,150000,petrol,Mercedes_Benz,yes,15
9999,suv,2004,automatic,250,150000,petrol,Porsche,no,12
1649,sedan,1997,manual,102,150000,other,BMW,no,19
8200,sedan,2009,manual,95,50000,petrol,Mercedes_Benz,no,7
4800,sedan,2003,manual,131,150000,diesel,Audi,no,13
1000,small car,1999,manual,113,150000,petrol,Seat,no,17
500,van,1998,manual,98,150000,diesel,Renault,no,18
950,sedan,2000,manual,144,150000,other,Alfa_Romeo,yes,16
4250,sedan,2004,automatic,140,150000,diesel,Volkswagen,no,12
1800,van,2002,manual,87,90000,petrol,Daihatsu,no,14
800,station wagon,1995,automatic,150,150000,petrol,BMW,no,21
3299,sedan,2001,manual,102,100000,petrol,Volkswagen,no,15
2400,small car,2004,automatic,113,30000,electric,Sonstige_Autos,no,12
17999,suv,2010,manual,140,150000,diesel,Volkswagen,no,6
650,sedan,1998,manual,60,150000,petrol,Volkswagen,yes,18
600,small car,2000,manual,75,150000,petrol,Volkswagen,yes,16
2200,sedan,2001,manual,109,150000,petrol,Peugeot,no,15
1200,station wagon,1998,manual,193,150000,petrol,Volkswagen,unknown,18
6290,sedan,2006,manual,163,150000,diesel,BMW,no,10
590,small car,1998,manual,60,150000,petrol,Volkswagen,unknown,18
800,small car,1998,manual,113,125000,petrol,Nissan,no,18
19900,van,2015,manual,125,10000,petrol,Volkswagen,no,1
500,small car,1994,manual,113,150000,petrol,Renault,yes,22
3450,sedan,2003,manual,116,150000,diesel,BMW,no,13
1299,other,1999,manual,105,150000,petrol,BMW,no,17
18900,van,2010,manual,140,100000,diesel,Volkswagen,no,6
14450,suv,2011,manual,140,100000,diesel,Ford,no,5
16900,sedan,2010,automatic,177,100000,diesel,BMW,no,6
3499,sedan,2005,manual,90,150000,diesel,Volkswagen,no,11
2999,station wagon,2003,automatic,136,150000,petrol,Peugeot,no,13
3000,sedan,2003,manual,150,125000,petrol,Mazda,no,13
970,sedan,2001,manual,150,150000,lpg,Saab,no,15
600,station wagon,1998,automatic,131,150000,petrol,Ford,no,18
3000,small car,2004,manual,113,125000,petrol,Volkswagen,no,12
2950,sedan,2004,manual,109,150000,petrol,Mitsubishi,no,12
3900,sedan,1982,manual,60,150000,diesel,Mercedes_Benz,no,34
3899,station wagon,2002,manual,150,150000,petrol,Audi,no,14
7500,convertible,2007,automatic,113,5000,electric,Sonstige_Autos,no,9
1250,small car,1994,manual,113,90000,petrol,Opel,no,22
18000,station wagon,2011,automatic,245,150000,diesel,BMW,no,5
9895,convertible,2007,manual,140,125000,diesel,Volkswagen,no,9
950,sedan,2001,manual,82,150000,petrol,Mercedes_Benz,yes,15
1600,sedan,1997,manual,101,125000,petrol,Audi,no,19
